,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport,Cluster,Station,Latitude,Longitude
39,0.0,0.06666666666666667,0.0,0.05063291139240506,0.0,0.18181818181818182,0.17073170731707318,0.18181818181818182,0.03773584905660377,0.047619047619047616,0,Kanhaiya Nagar,28.6800635,77.1648445
45,0.0,0.13333333333333333,0.0,0.06329113924050633,0.0,0.2727272727272727,0.04878048780487805,0.18181818181818182,0.05660377358490566,0.047619047619047616,0,Keshav Puram,28.6889264,77.16168329999998
47,0.08333333333333333,0.13333333333333333,0.0,0.06329113924050633,0.0,0.09090909090909091,0.024390243902439025,0.0,0.1320754716981132,0.06349206349206349,0,Pratap Nagar,28.6664902,77.19933567849505
48,0.08333333333333333,0.2,0.2,0.0759493670886076,0.0,0.18181818181818182,0.07317073170731708,0.0,0.22641509433962265,0.06349206349206349,0,Tis Hazari,28.6671323,77.21662796383895
49,0.08333333333333333,0.06666666666666667,0.0,0.0379746835443038,0.0,0.09090909090909091,0.14634146341463417,0.0,0.09433962264150943,0.015873015873015872,0,Arthala,28.676999,77.3918919
50,0.08333333333333333,0.26666666666666666,0.2,0.11392405063291139,0.0,0.09090909090909091,0.07317073170731708,0.0,0.18867924528301885,0.09523809523809523,0,Pul Bangash,28.6663751,77.20752911898111
52,0.16666666666666666,0.2,0.0,0.012658227848101266,0.02631578947368421,0.09090909090909091,0.0975609756097561,0.0,0.3018867924528302,0.015873015873015872,0,Shaheed Sthal,28.6706109,77.4155822
53,0.0,0.3333333333333333,0.0,0.12658227848101267,0.0,0.18181818181818182,0.07317073170731708,0.2727272727272727,0.07547169811320754,0.06349206349206349,0,Dilshad Garden,28.67588615,77.32143997586601
55,0.08333333333333333,0.2,0.0,0.05063291139240506,0.02631578947368421,0.09090909090909091,0.04878048780487805,0.09090909090909091,0.24528301886792453,0.047619047619047616,0,Shastri Nagar,28.66997485,77.18199977474701
56,0.0,0.26666666666666666,0.0,0.0379746835443038,0.0,0.09090909090909091,0.29268292682926833,0.0,0.3962264150943396,0.06349206349206349,0,Shahdara,28.6734037,77.28974036006097
57,0.0,0.2,0.0,0.05063291139240506,0.05263157894736842,0.2727272727272727,0.17073170731707318,0.0,0.18867924528301885,0.031746031746031744,0,Rithala,28.7208064,77.1071813
60,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.09090909090909091,0.07547169811320754,0.06349206349206349,0,Seelampur,28.6698302,77.26675403040142
62,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.07317073170731708,0.0,0.03773584905660377,0.015873015873015872,0,Shastri Park,28.6682776,77.25039874373576
63,0.0,0.0,0.0,0.02531645569620253,0.0,0.18181818181818182,0.12195121951219512,0.09090909090909091,0.1509433962264151,0.015873015873015872,0,Shyam Park,28.698807199999997,77.26846412516487
66,0.16666666666666666,0.26666666666666666,0.2,0.1518987341772152,0.07894736842105263,0.18181818181818182,0.0975609756097561,0.0,0.18867924528301885,0.06349206349206349,0,Tilak Nagar,28.636548200000004,77.0964961
72,0.16666666666666666,0.26666666666666666,0.2,0.0759493670886076,0.0,0.0,0.17073170731707318,0.0,0.5283018867924528,0.047619047619047616,0,Uttam Nagar West,28.621757,77.0557122
73,0.08333333333333333,0.06666666666666667,0.0,0.05063291139240506,0.05263157894736842,0.2727272727272727,0.21951219512195122,0.18181818181818182,0.05660377358490566,0.0,0,Vaishali,28.6440912,77.0683855826679
92,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.07317073170731708,0.0,0.03773584905660377,0.015873015873015872,0,Noida Electronic City,28.5793538,77.29330300000002
93,0.08333333333333333,0.3333333333333333,0.2,0.06329113924050633,0.0,0.0,0.1951219512195122,0.09090909090909091,0.3773584905660377,0.0,0,Nawada,28.6202758,77.0450787
95,0.0,0.06666666666666667,0.0,0.05063291139240506,0.0,0.36363636363636365,0.0975609756097561,0.0,0.018867924528301886,0.047619047619047616,0,Yamuna Bank,28.6232784,77.26792404925054
102,0.0,0.26666666666666666,0.0,0.06329113924050633,0.02631578947368421,0.09090909090909091,0.04878048780487805,0.0,0.018867924528301886,0.031746031746031744,0,Golf Course,28.59778075,77.15981693149558
104,0.08333333333333333,0.13333333333333333,0.0,0.10126582278481013,0.05263157894736842,0.18181818181818182,0.24390243902439024,0.2727272727272727,0.11320754716981132,0.047619047619047616,0,Dwarka Sector 8,28.5656109,77.0670366
105,0.08333333333333333,0.13333333333333333,0.0,0.06329113924050633,0.0,0.18181818181818182,0.21951219512195122,0.09090909090909091,0.18867924528301885,0.031746031746031744,0,Dwarka Sector 14,28.60225285,77.02595656497819
106,0.0,0.0,0.0,0.06329113924050633,0.02631578947368421,0.2727272727272727,0.12195121951219512,0.09090909090909091,0.16981132075471697,0.047619047619047616,0,Dwarka Sector 21,28.5518376,77.05864890000002
107,0.08333333333333333,0.26666666666666666,0.0,0.05063291139240506,0.0,0.09090909090909091,0.0975609756097561,0.09090909090909091,0.3962264150943396,0.09523809523809523,0,Dwarka Mor,28.61931,77.0332792
108,0.08333333333333333,0.26666666666666666,0.2,0.012658227848101266,0.0,0.18181818181818182,0.1951219512195122,0.18181818181818182,0.2641509433962264,0.015873015873015872,0,Dwarka,28.5771915,77.04429350000002
111,0.3333333333333333,0.13333333333333333,0.0,0.10126582278481013,0.05263157894736842,0.09090909090909091,0.2682926829268293,0.09090909090909091,0.22641509433962265,0.09523809523809523,0,Anand Vihar ISBT,28.6467533,77.3180037
112,0.16666666666666666,0.13333333333333333,0.0,0.12658227848101267,0.07894736842105263,0.18181818181818182,0.21951219512195122,0.18181818181818182,0.1509433962264151,0.06349206349206349,0,Dwarka Sector 13,28.597009000000003,77.0335407
115,0.08333333333333333,0.2,0.2,0.10126582278481013,0.10526315789473684,0.2727272727272727,0.0,0.18181818181818182,0.18867924528301885,0.07936507936507936,0,Kirti Nagar†,28.6532807,77.1417729
118,0.41666666666666663,0.06666666666666667,0.0,0.11392405063291139,0.13157894736842105,0.18181818181818182,0.07317073170731708,0.09090909090909091,0.24528301886792453,0.09523809523809523,0,Kaushambi,28.645328600000006,77.3243485
119,0.0,0.06666666666666667,0.0,0.012658227848101266,0.0,0.0,0.14634146341463417,0.0,0.07547169811320754,0.0,0,Gokulpuri,28.7024752,77.28612530000002
125,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.024390243902439025,0.0,0.1509433962264151,0.0,0,Jaffrabad,28.6826822,77.2748055
127,0.0,0.0,0.0,0.05063291139240506,0.05263157894736842,0.5454545454545454,0.1951219512195122,0.09090909090909091,0.0,0.031746031746031744,0,East Vinod Nagar – Mayur Vihar-II,28.6200437,77.30540690000002
129,0.08333333333333333,0.3333333333333333,0.2,0.16455696202531644,0.02631578947368421,0.18181818181818182,0.07317073170731708,0.09090909090909091,0.09433962264150943,0.0,0,Shakurpur,28.6857668,77.1496094
131,0.0,0.0,0.0,0.06329113924050633,0.02631578947368421,0.4545454545454546,0.2682926829268293,0.18181818181818182,0.20754716981132074,0.031746031746031744,0,Shalimar Bagh,28.71745265,77.1508665461741
136,0.08333333333333333,0.4,0.0,0.06329113924050633,0.0,0.09090909090909091,0.0975609756097561,0.09090909090909091,0.4150943396226415,0.09523809523809523,0,Shiv Vihar,28.61753755,77.03543016986725
142,0.08333333333333333,0.0,0.0,0.0,0.02631578947368421,0.2727272727272727,0.0975609756097561,0.2727272727272727,0.2830188679245283,0.015873015873015872,0,Trilokpuri Sanjay Lake,28.613453000000003,77.30885490000001
144,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.04878048780487805,0.0,0.20754716981132074,0.0,0,Maujpur-Babarpur,28.69197845,77.27962396808854
146,0.0,0.0,0.0,0.05063291139240506,0.0,0.09090909090909091,0.12195121951219512,0.0,0.07547169811320754,0.0,0,Majlis Park,28.7244312,77.18196400000002
148,0.0,0.06666666666666667,0.0,0.02531645569620253,0.0,0.0,0.0975609756097561,0.0,0.018867924528301886,0.06349206349206349,0,Shankar Vihar,28.55743865,77.13966548999556
149,0.0,0.06666666666666667,0.0,0.012658227848101266,0.0,0.09090909090909091,0.024390243902439025,0.0,0.03773584905660377,0.0,0,Sadar Bazaar Cantonment,28.5771509,77.1111533
150,0.08333333333333333,0.0,0.2,0.05063291139240506,0.0,0.18181818181818182,0.1951219512195122,0.18181818181818182,0.33962264150943394,0.047619047619047616,0,Dashrath Puri,28.6018751,77.0823561
154,0.08333333333333333,0.4,0.0,0.012658227848101266,0.0,0.2727272727272727,0.0,0.09090909090909091,0.11320754716981132,0.015873015873015872,0,Okhla Bird Sanctuary,28.5529418,77.321595
156,0.0,0.13333333333333333,0.2,0.06329113924050633,0.0,0.18181818181818182,0.0975609756097561,0.2727272727272727,0.32075471698113206,0.047619047619047616,0,Kalindi Kunj,28.5452187,77.30598909999998
162,0.16666666666666666,0.2,0.2,0.06329113924050633,0.0,0.2727272727272727,0.14634146341463417,0.09090909090909091,0.2830188679245283,0.031746031746031744,0,Okhla Vihar,28.5613002,77.2919304
166,0.0,0.2,0.2,0.05063291139240506,0.0,0.09090909090909091,0.07317073170731708,0.18181818181818182,0.18867924528301885,0.047619047619047616,0,Madipur,28.6764752,77.1193599
167,0.0,0.06666666666666667,0.0,0.06329113924050633,0.0,0.0,0.04878048780487805,0.0,0.018867924528301886,0.0,0,Brigadier Hoshiyar Singh,28.6974603,76.9192027
168,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.04878048780487805,0.0,0.018867924528301886,0.031746031746031744,0,Ghevra,28.6852384,76.99615909999999
169,0.0,0.2,0.0,0.05063291139240506,0.0,0.09090909090909091,0.21951219512195122,0.09090909090909091,0.11320754716981132,0.031746031746031744,0,Ashok Park Main,28.6716045,77.155291
170,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.0,0.1509433962264151,0.015873015873015872,0,Mundka,28.6824341,77.0305741
171,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.03773584905660377,0.0,0,Mundka Industrial Area,28.683449100000004,77.0171333
172,0.0,0.26666666666666666,0.0,0.05063291139240506,0.02631578947368421,0.09090909090909091,0.07317073170731708,0.18181818181818182,0.018867924528301886,0.06349206349206349,0,Satguru Ramsingh Marg,28.6619327,77.1574772
174,0.0,0.3333333333333333,0.0,0.10126582278481013,0.07894736842105263,0.18181818181818182,0.07317073170731708,0.09090909090909091,0.32075471698113206,0.047619047619047616,0,Shivaji Park,28.6750317,77.1304722
175,0.0,0.0,0.0,0.02531645569620253,0.02631578947368421,0.18181818181818182,0.07317073170731708,0.0,0.03773584905660377,0.0,0,Rajdhani Park,28.6823085,77.0439437
176,0.0,0.06666666666666667,0.0,0.0379746835443038,0.02631578947368421,0.09090909090909091,0.0975609756097561,0.0,0.20754716981132074,0.047619047619047616,0,Udyog Nagar,28.681103000000004,77.0808492
177,0.0,0.0,0.0,0.06329113924050633,0.02631578947368421,0.4545454545454546,0.024390243902439025,0.0,0.20754716981132074,0.015873015873015872,0,Nangloi Railway station,28.682200899999994,77.0562463
179,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.024390243902439025,0.09090909090909091,0.22641509433962265,0.031746031746031744,0,Bahadurgarh City,28.6907847,76.9354851
180,0.0,0.13333333333333333,0.0,0.06329113924050633,0.02631578947368421,0.18181818181818182,0.2682926829268293,0.0,0.1509433962264151,0.06349206349206349,0,Peera Garhi,28.6798074,77.0926793
181,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.03773584905660377,0.0,0,Pandit Shree Ram Sharma,28.689281,76.9511988
182,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.018867924528301886,0.0,0,Tikri Kalan,28.686866100000003,76.9772069
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.018867924528301886,0.0,0,Tikri Border,28.6880254,76.9640828
184,0.0,0.06666666666666667,0.0,0.0759493670886076,0.0,0.2727272727272727,0.04878048780487805,0.0,0.22641509433962265,0.031746031746031744,0,Nangloi,28.6824007,77.0647319
186,0.16666666666666666,0.26666666666666666,0.0,0.06329113924050633,0.0,0.09090909090909091,0.1951219512195122,0.0,0.2830188679245283,0.047619047619047616,0,Badarpur Border,28.4904999,77.30403790000003
187,0.0,0.0,0.0,0.06329113924050633,0.0,0.09090909090909091,0.0975609756097561,0.0,0.2641509433962264,0.047619047619047616,0,Tughlakabad Station,28.5023598,77.29924009999998
194,0.0,0.13333333333333333,0.0,0.06329113924050633,0.0,0.09090909090909091,0.21951219512195122,0.0,0.09433962264150943,0.031746031746031744,0,Mohan Estate,28.519589500000002,77.29458455034757
197,0.08333333333333333,0.13333333333333333,0.0,0.06329113924050633,0.07894736842105263,0.36363636363636365,0.07317073170731708,0.18181818181818182,0.03773584905660377,0.047619047619047616,0,Neelam Chowk Ajronda,28.3974824,77.3123599
199,0.0,0.2,0.0,0.0759493670886076,0.05263157894736842,0.18181818181818182,0.3902439024390244,0.09090909090909091,0.6226415094339622,0.09523809523809523,0,Jasola Apollo,28.5384251,77.2830377
204,0.08333333333333333,0.06666666666666667,0.0,0.0379746835443038,0.0,0.09090909090909091,0.12195121951219512,0.18181818181818182,0.03773584905660377,0.031746031746031744,0,Mewala Maharajpur,28.4418747,77.3023001
206,0.08333333333333333,0.3333333333333333,0.0,0.06329113924050633,0.0,0.0,0.4878048780487805,0.09090909090909091,0.2830188679245283,0.047619047619047616,0,Harkesh Nagar Okhla,28.54312460000001,77.27556159999997
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.2830188679245283,0.031746031746031744,0,Raja Nahar Singh,28.3400192,77.3164281
210,0.0,0.2,0.0,0.02531645569620253,0.0,0.2727272727272727,0.0975609756097561,0.2727272727272727,0.18867924528301885,0.015873015873015872,0,Escorts Mujesar,28.3702344,77.3149203
211,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.14634146341463417,0.0,0.0,0.0,0,Sant Surdas (Sihi),28.354651300000004,77.3162264
213,0.0,0.2,0.0,0.05063291139240506,0.02631578947368421,0.36363636363636365,0.3170731707317073,0.09090909090909091,0.6226415094339622,0.06349206349206349,0,Sarita Vihar,28.5286597,77.28839654806075
214,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.024390243902439025,0.0,0.018867924528301886,0.0,0,Sector 28,28.54525655,77.03257608771955
217,0.16666666666666666,0.0,0.0,0.31645569620253167,0.13157894736842105,0.18181818181818182,0.14634146341463417,0.0,0.3962264150943396,0.7619047619047619,0,Indira Gandhi International Airport,28.55489735,77.08467458266915
219,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.024390243902439025,0.0,0.09433962264150943,0.0,0,Nangli,28.617300300000004,77.0104375
220,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.2830188679245283,0.0,0,Najafgarh,28.612304,76.98239079999998
